,ID,Order Date,Class,Region,Sub-Category,Sales
7992,4420,2015-12-17,Стандарт,Владивосток,Binders,38756.48
7993,2606,2015-12-16,Стандарт,Москва,Binders,2504.114
7994,3129,2015-12-16,Первый класс,Калиниград,Furnishings,40468.53
7995,3130,2015-12-16,Первый класс,Калиниград,Chairs,17231.16
7996,3131,2015-12-16,Первый класс,Калиниград,Accessories,43523.82
7997,3132,2015-12-16,Первый класс,Калиниград,Phones,15076.11
7998,3769,2015-12-16,Второй класс,Москва,Chairs,4786.499
7999,3770,2015-12-16,Второй класс,Москва,Fasteners,31871.78
8000,4713,2015-12-16,Стандарт,Урал,Paper,9535.055
8001,4714,2015-12-16,Стандарт,Урал,Furnishings,34826.09
8002,4886,2015-12-16,Стандарт,Урал,Paper,13379.3
8003,6918,2015-12-16,Стандарт,Калиниград,Chairs,16676.18
8004,9020,2015-12-16,Второй класс,Москва,Accessories,5882.3
8005,9021,2015-12-16,Второй класс,Москва,Furnishings,44788.8
8006,1575,2015-12-15,Первый класс,Урал,Phones,26537.16
8007,1576,2015-12-15,Первый класс,Урал,Chairs,22192.52
8008,5584,2015-12-15,Второй класс,Калиниград,Furnishings,9765.267
8009,7007,2015-12-15,Стандарт,Урал,Furnishings,23141.77
8010,7484,2015-12-15,Второй класс,Владивосток,Chairs,15369.24
8011,1973,2015-12-14,Стандарт,Урал,Binders,28691.11
8012,1974,2015-12-14,Стандарт,Урал,Fasteners,22693.82
8013,1975,2015-12-14,Стандарт,Урал,Accessories,12902.47
8014,5106,2015-12-14,Стандарт,Москва,Chairs,1595.992
8015,5703,2015-12-14,Стандарт,Владивосток,Art,4387.926
8016,5704,2015-12-14,Стандарт,Владивосток,Tables,43530.99
8017,5705,2015-12-14,Стандарт,Владивосток,Accessories,12929.69
8018,6627,2015-12-14,Стандарт,Владивосток,Machines,12928.83
8019,9512,2015-12-14,Первый класс,Урал,Binders,33729.21
8020,2492,2015-12-13,Второй класс,Калиниград,Paper,8591.449
8021,3592,2015-12-13,Второй класс,Урал,Supplies,2712.626
8022,4226,2015-12-13,Стандарт,Урал,Furnishings,34588.78
8023,6002,2015-12-13,Стандарт,Калиниград,Furnishings,26217.28
8024,6003,2015-12-13,Стандарт,Калиниград,Binders,2366.095
8025,8640,2015-12-13,Второй класс,Москва,Binders,16557.82
8026,1246,2015-12-12,Второй класс,Калиниград,Tables,23798.17
8027,1247,2015-12-12,Второй класс,Калиниград,Tables,15730.53
8028,1248,2015-12-12,Второй класс,Калиниград,Bookcases,39265.77
8029,2149,2015-12-12,Стандарт,Калиниград,Furnishings,8121.86
8030,3142,2015-12-12,Same Day,Урал,Binders,37758.0
8031,4854,2015-12-12,Второй класс,Калиниград,Furnishings,29198.32
8032,4855,2015-12-12,Второй класс,Калиниград,Storage,16779.92
8033,4856,2015-12-12,Второй класс,Калиниград,Furnishings,26020.74
8034,5486,2015-12-12,Стандарт,Москва,Envelopes,10570.57
8035,873,2015-12-10,Стандарт,Владивосток,Paper,35009.94
8036,874,2015-12-10,Стандарт,Владивосток,Binders,21775.42
8037,5999,2015-12-10,Стандарт,Калиниград,Chairs,33986.04
8038,6000,2015-12-10,Стандарт,Калиниград,Paper,40893.39
8039,6001,2015-12-10,Стандарт,Калиниград,Paper,15076.35
8040,889,2015-12-09,Стандарт,Калиниград,Paper,40487.53
8041,4565,2015-12-09,Стандарт,Калиниград,Storage,39967.71
8042,7443,2015-12-09,Первый класс,Урал,Paper,13868.55
8043,7444,2015-12-09,Первый класс,Урал,Storage,4416.38
8044,7852,2015-12-09,Стандарт,Урал,Paper,18050.95
8045,7853,2015-12-09,Стандарт,Урал,Appliances,5068.389
8046,8123,2015-12-09,Стандарт,Владивосток,Envelopes,4266.212
8047,8124,2015-12-09,Стандарт,Владивосток,Copiers,30876.89
8048,1794,2015-12-08,Стандарт,Урал,Storage,38595.07
8049,3665,2015-12-08,Стандарт,Калиниград,Labels,27116.16
8050,3666,2015-12-08,Стандарт,Калиниград,Binders,29163.92
8051,3667,2015-12-08,Стандарт,Калиниград,Phones,27444.97
8052,3668,2015-12-08,Стандарт,Калиниград,Supplies,37556.83
8053,3669,2015-12-08,Стандарт,Калиниград,Accessories,26637.83
8054,3670,2015-12-08,Стандарт,Калиниград,Labels,32758.83
8055,3671,2015-12-08,Стандарт,Калиниград,Paper,15502.09
8056,3672,2015-12-08,Стандарт,Калиниград,Storage,12153.54
8057,3715,2015-12-08,Второй класс,Калиниград,Paper,8299.105
8058,3716,2015-12-08,Второй класс,Калиниград,Chairs,39069.25
8059,9213,2015-12-08,Стандарт,Калиниград,Furnishings,24365.07
8060,9214,2015-12-08,Стандарт,Калиниград,Furnishings,31020.77
8061,5279,2015-12-07,Стандарт,Москва,Paper,29036.81
8062,7237,2015-12-07,Первый класс,Калиниград,Art,34488.97
8063,8091,2015-12-07,Стандарт,Калиниград,Storage,17618.35
8064,8945,2015-12-07,Первый класс,Калиниград,Paper,40002.7
8065,2720,2015-12-06,Второй класс,Урал,Furnishings,27125.9
8066,2984,2015-12-06,Второй класс,Калиниград,Storage,2323.923
8067,2985,2015-12-06,Второй класс,Калиниград,Tables,17277.04
8068,5094,2015-12-06,Стандарт,Урал,Appliances,16678.89
8069,5095,2015-12-06,Стандарт,Урал,Tables,20315.75
8070,5096,2015-12-06,Стандарт,Урал,Phones,1240.344
8071,5097,2015-12-06,Стандарт,Урал,Furnishings,25286.29
8072,5098,2015-12-06,Стандарт,Урал,Binders,1275.039
8073,5099,2015-12-06,Стандарт,Урал,Storage,11026.03
8074,7066,2015-12-06,Первый класс,Калиниград,Storage,28101.34
8075,7761,2015-12-06,Стандарт,Москва,Paper,43486.74
8076,68,2015-12-05,Стандарт,Калиниград,Art,41556.01
8077,69,2015-12-05,Стандарт,Калиниград,Phones,21476.39
8078,181,2015-12-05,Второй класс,Урал,Storage,25907.41
8079,182,2015-12-05,Второй класс,Урал,Accessories,1989.463
8080,921,2015-12-05,Стандарт,Москва,Storage,5917.088
8081,5378,2015-12-05,Первый класс,Владивосток,Envelopes,20834.45
8082,5379,2015-12-05,Первый класс,Владивосток,Storage,38027.87
8083,5572,2015-12-05,Стандарт,Владивосток,Paper,35480.84
8084,5573,2015-12-05,Стандарт,Владивосток,Binders,44272.93
8085,5574,2015-12-05,Стандарт,Владивосток,Paper,4860.693
8086,5575,2015-12-05,Стандарт,Владивосток,Phones,27841.47
8087,5576,2015-12-05,Стандарт,Владивосток,Phones,35588.63
8088,7569,2015-12-05,Стандарт,Калиниград,Art,42581.57
8089,7570,2015-12-05,Стандарт,Калиниград,Paper,33479.96
8090,7571,2015-12-05,Стандарт,Калиниград,Fasteners,43517.97
8091,7715,2015-12-05,Первый класс,Калиниград,Appliances,4333.361
8092,2716,2015-12-04,Стандарт,Владивосток,Phones,14759.65
8093,1983,2015-12-03,Стандарт,Урал,Phones,37096.41
8094,2623,2015-12-03,Второй класс,Урал,Paper,9623.295
8095,708,2015-12-02,Первый класс,Владивосток,Accessories,10160.06
8096,709,2015-12-02,Первый класс,Владивосток,Bookcases,22257.47
8097,710,2015-12-02,Первый класс,Владивосток,Binders,21347.61
8098,2788,2015-12-02,Стандарт,Урал,Furnishings,43806.08
8099,2789,2015-12-02,Стандарт,Урал,Art,42846.59
8100,2790,2015-12-02,Стандарт,Урал,Furnishings,28021.42
8101,4876,2015-12-02,Стандарт,Владивосток,Accessories,40265.92
8102,6252,2015-12-02,Первый класс,Урал,Appliances,13663.49
8103,6600,2015-12-02,Стандарт,Владивосток,Furnishings,26834.39
8104,6601,2015-12-02,Стандарт,Владивосток,Paper,44929.05
8105,6602,2015-12-02,Стандарт,Владивосток,Chairs,9057.685
8106,6603,2015-12-02,Стандарт,Владивосток,Labels,36610.82
8107,9002,2015-12-02,Стандарт,Москва,Accessories,43460.12
8108,9003,2015-12-02,Стандарт,Москва,Paper,22716.11
8109,1792,2015-12-01,Первый класс,Урал,Chairs,43165.81
8110,1793,2015-12-01,Первый класс,Урал,Art,10405.22
8111,2076,2015-12-01,Стандарт,Калиниград,Furnishings,39369.61
8112,3199,2015-12-01,Стандарт,Москва,Phones,16246.76
8113,4492,2015-12-01,Второй класс,Владивосток,Copiers,26472.83
8114,4493,2015-12-01,Второй класс,Владивосток,Furnishings,44130.21
8115,4494,2015-12-01,Второй класс,Владивосток,Paper,30068.43
8116,4495,2015-12-01,Второй класс,Владивосток,Chairs,35780.66
8117,4905,2015-12-01,Второй класс,Урал,Chairs,25608.55
8118,8004,2015-12-01,Первый класс,Владивосток,Phones,14766.37
8119,8005,2015-12-01,Первый класс,Владивосток,Furnishings,32696.38
8120,8006,2015-12-01,Первый класс,Владивосток,Furnishings,30754.63
8121,4216,2015-11-30,Стандарт,Владивосток,Envelopes,4827.047
8122,7616,2015-11-30,Стандарт,Москва,Binders,13900.46
8123,9195,2015-11-30,Стандарт,Калиниград,Supplies,27689.34
8124,9196,2015-11-30,Стандарт,Калиниград,Accessories,6832.35
8125,1490,2015-11-29,Стандарт,Владивосток,Labels,44440.85
8126,1643,2015-11-29,Стандарт,Урал,Fasteners,17073.73
8127,4416,2015-11-29,Стандарт,Калиниград,Phones,5261.696
8128,4417,2015-11-29,Стандарт,Калиниград,Fasteners,12825.41
8129,7786,2015-11-29,Стандарт,Владивосток,Labels,4500.216
8130,2198,2015-11-28,Стандарт,Москва,Art,24179.36
8131,3952,2015-11-28,Второй класс,Владивосток,Binders,8457.976
8132,5193,2015-11-28,Второй класс,Москва,Furnishings,38187.82
8133,5194,2015-11-28,Второй класс,Москва,Paper,18080.76
8134,5195,2015-11-28,Второй класс,Москва,Art,42201.6
8135,5196,2015-11-28,Второй класс,Москва,Binders,22668.78
8136,5493,2015-11-28,Same Day,Калиниград,Supplies,5784.173
8137,5494,2015-11-28,Same Day,Калиниград,Labels,19943.37
8138,5495,2015-11-28,Same Day,Калиниград,Bookcases,20945.56
8139,5549,2015-11-28,Первый класс,Калиниград,Appliances,19002.24
8140,5550,2015-11-28,Первый класс,Калиниград,Accessories,21756.53
8141,8573,2015-11-28,Стандарт,Урал,Machines,29951.35
8142,9677,2015-11-28,Стандарт,Урал,Envelopes,15994.05
8143,1486,2015-11-27,Стандарт,Владивосток,Fasteners,35844.6
8144,9428,2015-11-27,Стандарт,Владивосток,Furnishings,15735.87
8145,79,2015-11-26,Второй класс,Урал,Furnishings,7873.679
8146,1636,2015-11-26,Стандарт,Калиниград,Paper,11335.02
8147,1637,2015-11-26,Стандарт,Калиниград,Storage,1490.016
8148,1638,2015-11-26,Стандарт,Калиниград,Phones,6794.724
8149,5229,2015-11-26,Стандарт,Калиниград,Paper,14590.63
8150,5816,2015-11-26,Same Day,Владивосток,Phones,31176.2
8151,5817,2015-11-26,Same Day,Владивосток,Binders,33270.15
8152,5818,2015-11-26,Same Day,Владивосток,Binders,34150.26
8153,5819,2015-11-26,Same Day,Владивосток,Labels,10264.31
8154,5820,2015-11-26,Same Day,Владивосток,Labels,19035.41
8155,8599,2015-11-26,Стандарт,Калиниград,Binders,31438.04
8156,8600,2015-11-26,Стандарт,Калиниград,Paper,11649.71
8157,8601,2015-11-26,Стандарт,Калиниград,Appliances,9594.914
8158,8602,2015-11-26,Стандарт,Калиниград,Binders,44851.76
8159,1984,2015-11-25,Второй класс,Калиниград,Appliances,39361.87
8160,1985,2015-11-25,Второй класс,Калиниград,Furnishings,12748.4
8161,1986,2015-11-25,Второй класс,Калиниград,Paper,9122.51
8162,2608,2015-11-25,Стандарт,Урал,Accessories,10442.08
8163,2609,2015-11-25,Стандарт,Урал,Labels,16414.63
8164,2610,2015-11-25,Стандарт,Урал,Tables,27569.9
8165,2611,2015-11-25,Стандарт,Урал,Labels,3966.279
8166,2612,2015-11-25,Стандарт,Урал,Paper,30511.91
8167,2613,2015-11-25,Стандарт,Урал,Furnishings,39872.83
8168,3990,2015-11-25,Второй класс,Владивосток,Furnishings,6869.87
8169,4727,2015-11-25,Второй класс,Владивосток,Storage,22786.99
8170,4728,2015-11-25,Второй класс,Владивосток,Bookcases,24243.27
8171,6362,2015-11-25,Стандарт,Калиниград,Art,39515.96
8172,7621,2015-11-25,Стандарт,Калиниград,Phones,31690.27
8173,7622,2015-11-25,Стандарт,Калиниград,Chairs,23505.48
8174,7623,2015-11-25,Стандарт,Калиниград,Art,28566.72
8175,389,2015-11-24,Первый класс,Владивосток,Art,19651.12
8176,1011,2015-11-24,Первый класс,Калиниград,Furnishings,29351.77
8177,1185,2015-11-24,Стандарт,Калиниград,Binders,31275.23
8178,1186,2015-11-24,Стандарт,Калиниград,Storage,23090.7
8179,1187,2015-11-24,Стандарт,Калиниград,Paper,25531.34
8180,1188,2015-11-24,Стандарт,Калиниград,Storage,5428.761
8181,2152,2015-11-24,Второй класс,Урал,Accessories,44512.3
8182,2367,2015-11-24,Второй класс,Калиниград,Chairs,5803.73
8183,3834,2015-11-24,Same Day,Владивосток,Phones,24926.57
8184,3835,2015-11-24,Same Day,Владивосток,Chairs,39500.21
8185,4058,2015-11-24,Стандарт,Урал,Storage,39648.23
8186,5016,2015-11-24,Стандарт,Владивосток,Furnishings,11220.94
8187,5017,2015-11-24,Стандарт,Владивосток,Phones,35138.24
8188,6315,2015-11-24,Стандарт,Урал,Art,40520.1
8189,6316,2015-11-24,Стандарт,Урал,Labels,22437.11
8190,6317,2015-11-24,Стандарт,Урал,Paper,39699.45
8191,6318,2015-11-24,Стандарт,Урал,Paper,27030.62
8192,7143,2015-11-24,Стандарт,Москва,Furnishings,9974.75
8193,1571,2015-11-23,Первый класс,Калиниград,Chairs,37073.93
8194,1572,2015-11-23,Первый класс,Калиниград,Envelopes,16972.07
8195,1573,2015-11-23,Первый класс,Калиниград,Accessories,35080.68
8196,1574,2015-11-23,Первый класс,Калиниград,Chairs,28663.98
8197,2084,2015-11-23,Стандарт,Урал,Labels,24832.54
8198,3708,2015-11-23,Стандарт,Урал,Furnishings,22689.69
8199,3709,2015-11-23,Стандарт,Урал,Appliances,27336.11
8200,3710,2015-11-23,Стандарт,Урал,Accessories,32343.06
8201,4809,2015-11-23,Стандарт,Владивосток,Envelopes,27131.99
8202,7101,2015-11-23,Стандарт,Калиниград,Envelopes,33945.72
8203,7266,2015-11-23,Второй класс,Урал,Chairs,7042.412
8204,9628,2015-11-23,Стандарт,Урал,Binders,23395.74
8205,2575,2015-11-22,Стандарт,Москва,Envelopes,9267.345
8206,2576,2015-11-22,Стандарт,Москва,Binders,14344.71
8207,2577,2015-11-22,Стандарт,Москва,Envelopes,12751.19
8208,2578,2015-11-22,Стандарт,Москва,Appliances,11519.53
8209,3394,2015-11-22,Первый класс,Урал,Binders,31236.72
8210,3895,2015-11-22,Стандарт,Урал,Binders,22145.04
8211,3971,2015-11-22,Стандарт,Калиниград,Paper,27583.94
8212,6806,2015-11-22,Первый класс,Москва,Paper,3050.563
8213,3399,2015-11-21,Стандарт,Москва,Phones,40885.46
8214,3400,2015-11-21,Стандарт,Москва,Paper,12361.75
8215,3401,2015-11-21,Стандарт,Москва,Storage,26041.35
8216,3402,2015-11-21,Стандарт,Москва,Art,29539.94
8217,4499,2015-11-21,Стандарт,Калиниград,Paper,9196.612
8218,5343,2015-11-21,Стандарт,Урал,Envelopes,26201.72
8219,5344,2015-11-21,Стандарт,Урал,Phones,35158.73
8220,7740,2015-11-21,Стандарт,Калиниград,Paper,22943.92
8221,7741,2015-11-21,Стандарт,Калиниград,Accessories,2522.613
8222,7551,2015-11-20,Стандарт,Владивосток,Envelopes,41546.52
8223,7552,2015-11-20,Стандарт,Владивосток,Phones,14324.91
8224,7553,2015-11-20,Стандарт,Владивосток,Binders,1221.709
8225,7554,2015-11-20,Стандарт,Владивосток,Paper,35424.58
8226,183,2015-11-19,Второй класс,Москва,Phones,14190.84
8227,184,2015-11-19,Второй класс,Москва,Phones,6243.587
8228,185,2015-11-19,Второй класс,Москва,Accessories,25947.42
8229,2493,2015-11-19,Стандарт,Владивосток,Phones,4807.38
8230,5392,2015-11-19,Стандарт,Владивосток,Labels,27335.19
8231,5393,2015-11-19,Стандарт,Владивосток,Labels,35634.5
8232,5394,2015-11-19,Стандарт,Владивосток,Binders,27073.27
8233,5395,2015-11-19,Стандарт,Владивосток,Bookcases,18808.66
8234,7868,2015-11-19,Второй класс,Калиниград,Paper,34933.93
8235,8973,2015-11-19,Первый класс,Владивосток,Accessories,38140.18
8236,9648,2015-11-19,Стандарт,Урал,Storage,5982.124
8237,9649,2015-11-19,Стандарт,Урал,Phones,1393.017
8238,9736,2015-11-19,Второй класс,Владивосток,Paper,33557.78
8239,2438,2015-11-18,Второй класс,Калиниград,Tables,40471.33
8240,2439,2015-11-18,Второй класс,Калиниград,Paper,13200.31
8241,3300,2015-11-18,Стандарт,Владивосток,Binders,20270.74
8242,3301,2015-11-18,Стандарт,Владивосток,Storage,24940.37
8243,3302,2015-11-18,Стандарт,Владивосток,Phones,35537.57
8244,3303,2015-11-18,Стандарт,Владивосток,Furnishings,30989.03
8245,3304,2015-11-18,Стандарт,Владивосток,Binders,34112.18
8246,4131,2015-11-18,Стандарт,Урал,Binders,20580.5
8247,4908,2015-11-18,Второй класс,Владивосток,Binders,32190.1
8248,4909,2015-11-18,Второй класс,Владивосток,Phones,19282.12
8249,5396,2015-11-18,Второй класс,Калиниград,Paper,23516.41
8250,7299,2015-11-18,Первый класс,Урал,Tables,14009.76
8251,7300,2015-11-18,Первый класс,Урал,Furnishings,8653.412
8252,7301,2015-11-18,Первый класс,Урал,Bookcases,27970.07
8253,7302,2015-11-18,Первый класс,Урал,Binders,25129.84
8254,7303,2015-11-18,Первый класс,Урал,Storage,8525.448
8255,8844,2015-11-18,Второй класс,Урал,Storage,3066.85
8256,9285,2015-11-18,Стандарт,Урал,Chairs,42324.62
8257,9637,2015-11-18,Стандарт,Калиниград,Furnishings,34131.36
8258,9638,2015-11-18,Стандарт,Калиниград,Tables,29081.41
8259,2093,2015-11-17,Стандарт,Урал,Chairs,36234.53
8260,3071,2015-11-17,Стандарт,Владивосток,Storage,23898.84
8261,3072,2015-11-17,Стандарт,Владивосток,Furnishings,30748.98
8262,3073,2015-11-17,Стандарт,Владивосток,Art,22949.17
8263,3262,2015-11-17,Первый класс,Калиниград,Accessories,22164.89
8264,3263,2015-11-17,Первый класс,Калиниград,Paper,6213.459
8265,3264,2015-11-17,Первый класс,Калиниград,Appliances,31074.67
8266,3602,2015-11-17,Стандарт,Владивосток,Paper,34779.32
8267,3603,2015-11-17,Стандарт,Владивосток,Chairs,9426.882
8268,6023,2015-11-17,Стандарт,Урал,Envelopes,12388.16
8269,6535,2015-11-17,Стандарт,Владивосток,Binders,2461.737
8270,6536,2015-11-17,Стандарт,Владивосток,Bookcases,10922.29
8271,9461,2015-11-17,Второй класс,Владивосток,Paper,39661.9
8272,3781,2015-11-16,Стандарт,Урал,Phones,18375.54
8273,4445,2015-11-16,Стандарт,Урал,Envelopes,34487.58
8274,4446,2015-11-16,Стандарт,Урал,Paper,32308.44
8275,4447,2015-11-16,Стандарт,Урал,Binders,43857.2
8276,4448,2015-11-16,Стандарт,Урал,Storage,14826.86
8277,4983,2015-11-16,Стандарт,Калиниград,Labels,30281.3
8278,5304,2015-11-16,Стандарт,Урал,Chairs,8194.048
8279,8709,2015-11-16,Первый класс,Калиниград,Phones,28402.28
8280,8710,2015-11-16,Первый класс,Калиниград,Bookcases,30619.73
8281,8711,2015-11-16,Первый класс,Калиниград,Storage,36631.23
8282,2009,2015-11-15,Стандарт,Москва,Art,4897.537
8283,2010,2015-11-15,Стандарт,Москва,Appliances,14786.48
8284,2011,2015-11-15,Стандарт,Москва,Paper,42934.74
8285,2517,2015-11-15,Стандарт,Урал,Envelopes,4090.836
8286,5018,2015-11-15,Первый класс,Калиниград,Furnishings,10504.95
8287,5019,2015-11-15,Первый класс,Калиниград,Accessories,36914.97
8288,5020,2015-11-15,Первый класс,Калиниград,Supplies,11436.3
8289,8946,2015-11-15,Второй класс,Калиниград,Supplies,18206.47
8290,2210,2015-11-14,Второй класс,Владивосток,Phones,1533.592
8291,2211,2015-11-14,Второй класс,Владивосток,Binders,2248.907
8292,2301,2015-11-14,Стандарт,Урал,Binders,12910.14
8293,2302,2015-11-14,Стандарт,Урал,Binders,33659.27
8294,3261,2015-11-14,Первый класс,Урал,Paper,44779.75
8295,4281,2015-11-14,Стандарт,Владивосток,Paper,27188.75
8296,4282,2015-11-14,Стандарт,Владивосток,Chairs,26831.1
8297,8341,2015-11-14,Стандарт,Москва,Paper,34586.09
8298,1863,2015-11-12,Same Day,Урал,Storage,18041.75
8299,2413,2015-11-12,Стандарт,Калиниград,Paper,3677.343
8300,2414,2015-11-12,Стандарт,Калиниград,Tables,29180.57
8301,3966,2015-11-12,Второй класс,Москва,Art,17540.79
8302,5551,2015-11-12,Стандарт,Урал,Art,15179.03
8303,5552,2015-11-12,Стандарт,Урал,Supplies,10331.84
8304,5553,2015-11-12,Стандарт,Урал,Accessories,35795.94
8305,5554,2015-11-12,Стандарт,Урал,Paper,34287.78
8306,5555,2015-11-12,Стандарт,Урал,Bookcases,12879.75
8307,17,2015-11-11,Стандарт,Урал,Storage,8745.506
8308,982,2015-11-11,Второй класс,Калиниград,Art,40717.25
8309,983,2015-11-11,Второй класс,Калиниград,Phones,39742.16
8310,984,2015-11-11,Второй класс,Калиниград,Chairs,30081.37
8311,3325,2015-11-11,Стандарт,Урал,Binders,7132.319
8312,3326,2015-11-11,Стандарт,Урал,Binders,14913.59
8313,3327,2015-11-11,Стандарт,Урал,Art,37605.42
8314,3328,2015-11-11,Стандарт,Урал,Paper,6777.83
8315,3329,2015-11-11,Стандарт,Урал,Paper,4350.738
8316,3330,2015-11-11,Стандарт,Урал,Phones,19976.02
8317,3331,2015-11-11,Стандарт,Урал,Phones,10336.29
8318,5779,2015-11-11,Стандарт,Калиниград,Art,42054.61
8319,5780,2015-11-11,Стандарт,Калиниград,Chairs,25038.04
8320,5955,2015-11-11,Второй класс,Владивосток,Furnishings,10338.91
8321,5956,2015-11-11,Второй класс,Владивосток,Bookcases,25446.2
8322,5962,2015-11-11,Второй класс,Калиниград,Phones,22864.59
8323,5963,2015-11-11,Второй класс,Калиниград,Appliances,25297.49
8324,5964,2015-11-11,Второй класс,Калиниград,Paper,38000.72
8325,9614,2015-11-11,Первый класс,Калиниград,Appliances,23565.55
8326,9615,2015-11-11,Первый класс,Калиниград,Accessories,20461.69
8327,9616,2015-11-11,Первый класс,Калиниград,Binders,3649.059
8328,9748,2015-11-11,Стандарт,Урал,Furnishings,3144.272
8329,9749,2015-11-11,Стандарт,Урал,Chairs,14894.08
8330,3203,2015-11-10,Стандарт,Калиниград,Phones,29863.18
8331,3204,2015-11-10,Стандарт,Калиниград,Accessories,37377.56
8332,3205,2015-11-10,Стандарт,Калиниград,Furnishings,13558.28
8333,3206,2015-11-10,Стандарт,Калиниград,Paper,39141.92
8334,3207,2015-11-10,Стандарт,Калиниград,Furnishings,43144.45
8335,3208,2015-11-10,Стандарт,Калиниград,Labels,28584.86
8336,5165,2015-11-10,Стандарт,Урал,Art,5353.365
8337,5166,2015-11-10,Стандарт,Урал,Paper,4286.72
8338,5167,2015-11-10,Стандарт,Урал,Paper,30206.15
8339,5168,2015-11-10,Стандарт,Урал,Chairs,28870.23
8340,5169,2015-11-10,Стандарт,Урал,Storage,16877.49
8341,5170,2015-11-10,Стандарт,Урал,Storage,32491.41
8342,472,2015-11-09,Второй класс,Калиниград,Storage,2147.587
8343,473,2015-11-09,Второй класс,Калиниград,Bookcases,13466.33
8344,474,2015-11-09,Второй класс,Калиниград,Phones,39441.84
8345,475,2015-11-09,Второй класс,Калиниград,Storage,15309.59
8346,476,2015-11-09,Второй класс,Калиниград,Paper,24759.43
8347,477,2015-11-09,Второй класс,Калиниград,Paper,20925.64
8348,8138,2015-11-09,Стандарт,Владивосток,Furnishings,5862.223
8349,5766,2015-11-08,Стандарт,Калиниград,Phones,28822.22
8350,3186,2015-11-07,Первый класс,Урал,Binders,17439.42
8351,3187,2015-11-07,Первый класс,Урал,Envelopes,32857.71
8352,4729,2015-11-07,Стандарт,Калиниград,Binders,32802.05
8353,4781,2015-11-07,Стандарт,Урал,Chairs,10399.89
8354,4782,2015-11-07,Стандарт,Урал,Binders,44019.97
8355,4783,2015-11-07,Стандарт,Урал,Supplies,34015.93
8356,4831,2015-11-07,Стандарт,Урал,Appliances,23703.69
8357,4832,2015-11-07,Стандарт,Урал,Storage,28534.68
8358,4833,2015-11-07,Стандарт,Урал,Storage,27692.12
8359,4834,2015-11-07,Стандарт,Урал,Binders,7095.876
8360,6981,2015-11-07,Первый класс,Владивосток,Fasteners,43801.63
8361,6982,2015-11-07,Первый класс,Владивосток,Paper,41327.94
8362,6684,2015-11-05,Стандарт,Калиниград,Furnishings,15286.48
8363,8683,2015-11-05,Стандарт,Москва,Accessories,17624.07
8364,9711,2015-11-05,Стандарт,Владивосток,Furnishings,38242.56
8365,9712,2015-11-05,Стандарт,Владивосток,Binders,20157.25
8366,9713,2015-11-05,Стандарт,Владивосток,Storage,12101.65
8367,9714,2015-11-05,Стандарт,Владивосток,Accessories,31893.06
8368,9715,2015-11-05,Стандарт,Владивосток,Accessories,24805.2
8369,9787,2015-11-05,Same Day,Москва,Chairs,35952.8
8370,318,2015-11-04,Стандарт,Владивосток,Chairs,25830.93
8371,319,2015-11-04,Стандарт,Владивосток,Machines,4321.474
8372,320,2015-11-04,Стандарт,Владивосток,Phones,23952.68
8373,321,2015-11-04,Стандарт,Владивосток,Accessories,19575.34
8374,322,2015-11-04,Стандарт,Владивосток,Storage,25434.73
8375,2721,2015-11-04,Второй класс,Москва,Fasteners,7330.836
8376,2722,2015-11-04,Второй класс,Москва,Appliances,40929.83
8377,2743,2015-11-04,Стандарт,Калиниград,Furnishings,23785.49
8378,4309,2015-11-04,Стандарт,Калиниград,Phones,11472.25
8379,4310,2015-11-04,Стандарт,Калиниград,Tables,17017.57
8380,4311,2015-11-04,Стандарт,Калиниград,Binders,22071.27
8381,4312,2015-11-04,Стандарт,Калиниград,Paper,16724.33
8382,4313,2015-11-04,Стандарт,Калиниград,Machines,5989.586
8383,4996,2015-11-04,Стандарт,Владивосток,Binders,13818.42
8384,5654,2015-11-04,Стандарт,Калиниград,Art,23538.41
8385,3991,2015-11-03,Стандарт,Владивосток,Supplies,14470.5
8386,4759,2015-11-03,Стандарт,Владивосток,Phones,27553.15
8387,4760,2015-11-03,Стандарт,Владивосток,Binders,19337.03
8388,4761,2015-11-03,Стандарт,Владивосток,Binders,31812.26
8389,5706,2015-11-03,Стандарт,Владивосток,Supplies,24809.16
8390,6266,2015-11-03,Стандарт,Москва,Paper,10491.16
8391,6267,2015-11-03,Стандарт,Москва,Paper,12909.91
8392,6430,2015-11-03,Стандарт,Москва,Storage,36867.93
8393,6431,2015-11-03,Стандарт,Москва,Tables,13185.41
8394,6432,2015-11-03,Стандарт,Москва,Binders,25208.56
8395,6433,2015-11-03,Стандарт,Москва,Furnishings,26302.28
8396,8979,2015-11-03,Второй класс,Владивосток,Binders,15546.28
8397,9078,2015-11-03,Стандарт,Урал,Accessories,9435.069
8398,9229,2015-11-03,Same Day,Калиниград,Art,24376.17
8399,4524,2015-11-02,Стандарт,Владивосток,Labels,29149.46
8400,4525,2015-11-02,Стандарт,Владивосток,Furnishings,23191.74
8401,6228,2015-11-02,Стандарт,Урал,Phones,19706.04
8402,6502,2015-11-02,Стандарт,Владивосток,Phones,43950.42
8403,6503,2015-11-02,Стандарт,Владивосток,Phones,10033.84
8404,6504,2015-11-02,Стандарт,Владивосток,Binders,2609.197
8405,7277,2015-11-02,Стандарт,Москва,Accessories,37480.54
8406,7507,2015-11-02,Стандарт,Калиниград,Phones,5511.146
